age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,remediation_timestamp
58.0,Self-Emp-Not-Inc,99141.0,Hs-Grad,9.0,Divorced,Farming-Fishing,Unmarried,White,Female,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,188246.0,Assoc-Acdm,12.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
32.0,Self-Emp-Not-Inc,116508.0,Some-College,10.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
44.0,Federal-Gov,38434.0,Bachelors,13.0,Widowed,Exec-Managerial,Unmarried,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
24.0,Private,128477.0,Masters,14.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,185041.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Self-Emp-Not-Inc,103925.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Wife,White,Female,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Self-Emp-Not-Inc,34037.0,Bachelors,13.0,Never-Married,Farming-Fishing,Own-Child,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,57145.0,Hs-Grad,9.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,182108.0,Doctorate,16.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
51.0,Self-Emp-Inc,213296.0,Hs-Grad,9.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Self-Emp-Inc,28765.0,Prof-School,15.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
63.0,Private,37792.0,10th,6.0,Widowed,Other-Service,Not-In-Family,White,Female,0,0.0,31,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Federal-Gov,232036.0,Some-College,10.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
30.0,Private,33678.0,Hs-Grad,9.0,Never-Married,Sales,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
62.0,Without-Pay,159908.0,Some-College,10.0,Married-Civ-Spouse,Adm-Clerical,Wife,White,Female,0,0.0,16,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,176761.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Other-Relative,Other,Male,0,0.0,40,Nicaragua,<=50K,2025-03-31T22:02:17.000Z
37.0,Local-Gov,180342.0,Bachelors,13.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Private,204235.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,249720.0,Assoc-Voc,11.0,Married-Spouse-Absent,Sales,Unmarried,Black,Female,0,0.0,32,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,201495.0,Some-College,10.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,72,United-States,>50K,2025-03-31T22:02:17.000Z
38.0,Private,447346.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,36,United-States,>50K,2025-03-31T22:02:17.000Z
24.0,Private,206008.0,Assoc-Acdm,12.0,Never-Married,Prof-Specialty,Own-Child,Black,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,286020.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Unknown,99891.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Local-Gov,169544.0,Some-College,10.0,Never-Married,Protective-Serv,Own-Child,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
90.0,Private,313749.0,Hs-Grad,9.0,Widowed,Adm-Clerical,Unmarried,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,89182.0,12th,8.0,Divorced,Machine-Op-Inspct,Not-In-Family,White,Female,0,0.0,40,Italy,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,258102.0,Hs-Grad,9.0,Never-Married,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,255466.0,Some-College,10.0,Divorced,Adm-Clerical,Not-In-Family,White,Female,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,38795.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
17.0,Private,311907.0,11th,7.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,171924.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,70,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,164488.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Male,0,0.0,10,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,297991.0,Assoc-Acdm,12.0,Never-Married,Exec-Managerial,Not-In-Family,Asian-Pac-Islander,Female,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,478315.0,Bachelors,13.0,Never-Married,Prof-Specialty,Own-Child,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Local-Gov,34832.0,Doctorate,16.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
21.0,Private,67804.0,9th,5.0,Never-Married,Machine-Op-Inspct,Own-Child,Black,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,34568.0,Assoc-Voc,11.0,Never-Married,Transport-Moving,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,47151.0,Hs-Grad,9.0,Never-Married,Other-Service,Not-In-Family,White,Female,0,0.0,56,United-States,<=50K,2025-03-31T22:02:17.000Z
59.0,Unknown,120617.0,Some-College,10.0,Never-Married,Unknown,Not-In-Family,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,318046.0,Some-College,10.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,48,United-States,>50K,2025-03-31T22:02:17.000Z
29.0,Private,363963.0,Hs-Grad,9.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,92811.0,Bachelors,13.0,Married-Civ-Spouse,Tech-Support,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,33678.0,Some-College,10.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Private,66118.0,Some-College,10.0,Divorced,Machine-Op-Inspct,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,160474.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,30,United-States,>50K,2025-03-31T22:02:17.000Z
44.0,Private,159960.0,Some-College,10.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,242987.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,Columbia,<=50K,2025-03-31T22:02:17.000Z
61.0,Private,232719.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Local-Gov,162187.0,Hs-Grad,9.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
59.0,Private,207391.0,Hs-Grad,9.0,Divorced,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Never-Worked,176673.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Wife,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,356882.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
24.0,Private,427686.0,1st-4th,2.0,Married-Civ-Spouse,Handlers-Cleaners,Other-Relative,White,Male,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,43712.0,10th,6.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Unknown,205939.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,346034.0,12th,8.0,Married-Spouse-Absent,Handlers-Cleaners,Unmarried,White,Male,0,0.0,35,Mexico,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,144460.0,Some-College,10.0,Divorced,Machine-Op-Inspct,Own-Child,White,Male,0,0.0,40,Italy,<=50K,2025-03-31T22:02:17.000Z
18.0,Never-Worked,153663.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Male,0,0.0,4,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,262617.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Federal-Gov,173851.0,Hs-Grad,9.0,Never-Married,Armed-Forces,Not-In-Family,White,Male,0,0.0,8,United-States,<=50K,2025-03-31T22:02:17.000Z
63.0,Unknown,126540.0,Some-College,10.0,Divorced,Unknown,Not-In-Family,White,Female,0,0.0,5,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,117963.0,Bachelors,13.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
54.0,Private,219737.0,Hs-Grad,9.0,Widowed,Sales,Not-In-Family,Wite,Female,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,328466.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,72,Mexico,<=50K,2025-03-31T22:02:17.000Z
54.0,State-Gov,138852.0,Hs-Grad,9.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Local-Gov,195532.0,Some-College,10.0,Never-Married,Protective-Serv,Other-Relative,White,Female,0,0.0,43,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,188246.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,State-Gov,138162.0,Some-College,10.0,Divorced,Adm-Clerical,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,State-Gov,110714.0,Some-College,10.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,123075.0,Doctorate,16.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
28.0,Private,330466.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,Asian-Pac-Islander,Male,0,0.0,40,Hong,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,254304.0,10th,6.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,435842.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,118657.0,12th,8.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,278188.0,Hs-Grad,9.0,Divorced,Craft-Repair,Not-In-Family,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,233777.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,72,Mexico,<=50K,2025-03-31T22:02:17.000Z
37.0,Self-Emp-Inc,328466.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
24.0,Private,176580.0,5th-6th,3.0,Married-Spouse-Absent,Farming-Fishing,Not-In-Family,White,Male,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
18.0,Unknown,156608.0,11th,7.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,172415.0,Hs-Grad,9.0,Never-Married,Other-Service,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,194951.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,Asian-Pac-Islander,Male,0,0.0,55,Ireland,<=50K,2025-03-31T22:02:17.000Z
33.0,Local-Gov,318921.0,Hs-Grad,9.0,Divorced,Transport-Moving,Not-In-Family,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,189462.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
75.0,Self-Emp-Not-Inc,192813.0,Masters,14.0,Widowed,Sales,Not-In-Family,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,156805.0,Some-College,10.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
66.0,Unknown,93318.0,Hs-Grad,9.0,Widowed,Unknown,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,121966.0,Bachelors,13.0,Married-Spouse-Absent,Adm-Clerical,Not-In-Family,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,347336.0,12th,8.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,12,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,205950.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,State-Gov,212143.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Wife,White,Female,0,0.0,20,United-States,>50K,2025-03-31T22:02:17.000Z
44.0,Private,187821.0,Bachelors,13.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,250807.0,11th,7.0,Never-Married,Craft-Repair,Not-In-Family,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,291755.0,Assoc-Voc,11.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
60.0,Private,36077.0,7th-8th,4.0,Married-Spouse-Absent,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,119793.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,Portugal,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,184655.0,10th,6.0,Divorced,Transport-Moving,Unmarried,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Self-Emp-Not-Inc,204405.0,Assoc-Voc,11.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,133355.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Male,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,89559.0,Some-College,10.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,115066.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,42,United-States,>50K,2025-03-31T22:02:17.000Z
46.0,Private,139514.0,Preschool,1.0,Married-Civ-Spouse,Machine-Op-Inspct,Other-Relative,Black,Male,0,0.0,75,Dominican-Republic,<=50K,2025-03-31T22:02:17.000Z
58.0,State-Gov,200316.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Local-Gov,166502.0,Masters,14.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
63.0,Private,226422.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Self-Emp-Not-Inc,251305.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,190482.0,Assoc-Voc,11.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,76,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,248356.0,Hs-Grad,9.0,Never-Married,Sales,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,220460.0,Hs-Grad,9.0,Never-Married,Sales,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,174043.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Self-Emp-Not-Inc,111959.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,Scotland,>50K,2025-03-31T22:02:17.000Z
51.0,Private,40641.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,>50K,2025-03-31T22:02:17.000Z
22.0,Private,205940.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,265077.0,Assoc-Voc,11.0,Never-Married,Other-Service,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
59.0,Private,395736.0,Hs-Grad,9.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
40.0,Private,306225.0,Hs-Grad,9.0,Divorced,Craft-Repair,Not-In-Family,Asian-Pac-Islander,Female,0,0.0,40,Japan,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,180299.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,70,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,214896.0,Hs-Grad,9.0,Separated,Other-Service,Not-In-Family,White,Female,0,0.0,40,El-Salvador,<=50K,2025-03-31T22:02:17.000Z
25.0,Private,273792.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,State-Gov,224474.0,Some-College,10.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
62.0,Private,271431.0,9th,5.0,Married-Civ-Spouse,Other-Service,Husband,Black,Male,0,0.0,42,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Local-Gov,150171.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Federal-Gov,381789.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
62.0,Private,170984.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,108256.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
59.0,Federal-Gov,23789.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Wife,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
20.0,Private,176321.0,Some-College,10.0,Never-Married,Adm-Clerical,Other-Relative,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,248059.0,Some-College,10.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,47,United-States,>50K,2025-03-31T22:02:17.000Z
60.0,Private,56248.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,199763.0,Hs-Grad,9.0,Separated,Protective-Serv,Not-In-Family,White,Male,0,0.0,81,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,200047.0,12th,8.0,Never-Married,Adm-Clerical,Own-Child,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Self-Emp-Not-Inc,156033.0,Hs-Grad,9.0,Divorced,Other-Service,Not-In-Family,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,173736.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
56.0,Private,135458.0,Hs-Grad,9.0,Divorced,Tech-Support,Not-In-Family,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,185660.0,Hs-Grad,9.0,Separated,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,222005.0,Hs-Grad,9.0,Never-Married,Other-Service,Other-Relative,White,Male,0,0.0,30,USA,<=50K,2025-03-31T22:02:17.000Z
52.0,Local-Gov,143533.0,7th-8th,4.0,Never-Married,Other-Service,Other-Relative,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Private,288154.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,89,United-States,>50K,2025-03-31T22:02:17.000Z
48.0,Private,325372.0,1st-4th,2.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,Portugal,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,379959.0,Hs-Grad,9.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,168387.0,11th,7.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,234640.0,Some-College,10.0,Never-Married,Adm-Clerical,Own-Child,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,232475.0,Some-College,10.0,Never-Married,Sales,Own-Child,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,205152.0,Bachelors,13.0,Never-Married,Sales,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,112115.0,Some-College,10.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,183854.0,Hs-Grad,9.0,Never-Married,Sales,Not-In-Family,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,164386.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
61.0,Private,149620.0,Some-College,10.0,Divorced,Other-Service,Not-In-Family,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,199590.0,5th-6th,3.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,Unknown,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,83742.0,Hs-Grad,9.0,Divorced,Other-Service,Unmarried,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
57.0,Self-Emp-Not-Inc,65080.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
20.0,Private,227778.0,Some-College,10.0,Never-Married,Sales,Not-In-Family,White,Female,0,0.0,56,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,48280.0,Bachelors,13.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,66304.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,55,United-States,>50K,2025-03-31T22:02:17.000Z
23.0,Private,45834.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
